event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location,hostname_norm,session_id_norm,event_category
IAM00007262,,EMP12793,RAKSHA.DUGAL5,Purch,AUTH_SUCCESS,otp,192.168.203.67,WS-12793,DEV76700,SID567123,no,NA,63.0,IN,WS-12793,SID567123,login_success
IAM00015567,2026-08-16 21:34:01+00:00,EMP12560,pooja.jani40,R&D,success_login,certificate,172.16.100.223,VDR-12560,DEV40241,SID369667,False,,95.0,India,VDR-12560,SID369667,login_success
IAM00011234,,EMP12222,  nidra.garde65  ,Accounts,Successful Login,OTP,,VDR-12222,,SID918267,False,NA,16.0,remote,VDR-12222,SID918267,login_success
IAM00009192,2026-08-20 21:49:39+00:00,EMP10480,kamya.taneja57,Sales Dept,Successful Login,password,172.16.243.21,VDR-10480,DEV81645,SID674188,True,,16.0,Maharashtra,VDR-10480,SID674188,login_success
IAM00004449,2026-08-01 08:17:27+00:00,EMP11556,bishakha.mangat17,Operations,LOGIN_SUCCESS,BIOMETRIC,172.16.238.7,VDR-11556,DEV97612,SID763534,True,NA,,India,VDR-11556,SID763534,login_success
IAM00016126,2026-08-19 08:53:34+00:00,EMP11037,,Hr Dept,ACCOUNT_LOCK,Certificate,192.168.150.141,ws-11037,NA,,False,,50.0,DL,WS-11037,,other
IAM00007994,,EMP12447,UMANG.SHARMA23,IT,LOGIN_SUCCESS,SSO,45.83.186.145,WS-12447,DEV59397,SID437510,True,,33.0,remote,WS-12447,SID437510,login_success
IAM00007640,2026-08-18 20:56:15+00:00,EMP11202,,Compliance,AUTH_SUCCESS,password,,LPT_11202,DEV37720,,True,,36.0,DL,LPT-11202,,login_success
IAM00002437,2026-08-12 00:22:01+00:00,EMP12403,andrew.vasa6,Sales,AUTH_FAILED,password,192.168.209.65,,DEV64516,SID524903,False,bad token,100.0,IN,,SID524903,login_failed
IAM00009572,2026-08-23 14:46:33+00:00,EMP12802,FARIQ.SANGHVI8,Sales,SSO_SUCCESS,mfa,,WS-12802,DEV44556,SID599474,True,,50.0,Maharashtra,WS-12802,SID599474,login_success
IAM00007162,2026-08-21 10:04:00+00:00,EMP10237,naksh.anand12,Supply Chain,AUTH_SUCCESS,sso,43.105.42.147,VDR-10237,DEV14888,SID554526,N,,1.0,Delhi,VDR-10237,SID554526,login_success
IAM00002465,2026-08-14 08:28:39+00:00,EMP10675,jackson.lad85,Marketing,Successful Login,password,221.222.230.42,WS-10675,DEV93735,SID731522,yes,,56.0,IN,WS-10675,SID731522,login_success
IAM00006195,2026-08-08 00:45:33+00:00,EMP12151,manya.mohanty64,Fin,success_login,certificate,,,DEV22761,SID175050,False,NA,7.0,UNKNOWN,VDR-12151,SID175050,login_success
IAM00008815,2026-05-09 08:42:47+00:00,EMP12650,,Information Technology,success_login,MFA,113.114.50.89,VDR-12650,DEV70735,,True,,50.0,DL,VDR-12650,,login_success
IAM00004154,2026-09-04 23:52:56+00:00,EMP11241,BHAVANI.SHETTY89,It Support,MFA_ENROLLMENT,sso,,WS-11241,DEV84379,,1,,65.0,UNKNOWN,WS-11241,,other
IAM00011119,,EMP12704,vedhika.khatri69,Procurement Team,LOGON_SUCCESS,Certificate,,LPT-12704.corp.local,DEV49043,SID903161,True,,16.0,DL,LPT-12704,SID903161,login_success
IAM00015469,2026-08-23 04:44:00+00:00,EMP11618,hemangini.sathe57,It Dept,LOGON_SUCCESS,SSO,172.16.142.182,VDR-11618.corp.local,DEV25765,SID291241,True,,9.0,PB,VDR-11618,SID291241,login_success
IAM00000491,2026-07-09 15:22:22+00:00,EMP10924,noah.ranganathan16,R&D,LOGON_FAILURE,OTP,199.168.11.94,VDR-10924,DEV10683,,False,,36.0,remote,VDR-10924,,login_failed
IAM00007849,,EMP12264,YOSHITA.KAUR51,Finance,failed logon,MFA,,ws-12264,DEV80416,SID118471,False,invalid credentials,54.0,,WS-12264,SID118471,login_failed
IAM00002440,2026-08-20 17:48:06+00:00,EMP10300,adweta.kaur27,Rd,AUTH_SUCCESS,BIOMETRIC,114.149.248.219,VDR-10300,DEV19064,SID783675,True,NA,51.0,Maharashtra,VDR-10300,SID783675,login_success
IAM00008062,2026-08-29 05:54:48+00:00,EMP10177,,Sales,invalid_credentials,password,,lpt-10177,DEV64381,SID399044,False,OTP expired,86.0,PB,LPT-10177,SID399044,login_failed
IAM00004009,2026-08-16 08:22:23+00:00,EMP10393,  aarini.deep10  ,It Support,success_login,password,172.16.115.172,WS-10393,,SID507931,True,,,ind,WS-10393,SID507931,login_success
IAM00011301,2026-08-11 01:38:58+00:00,EMP10990,dalbir_reddy82,Sales,FAILED_LOGIN,Certificate,207.218.200.216,VDR-10990,DEV86981,,True,OTP expired,5.0,PB,VDR-10990,,login_failed
IAM00005069,2026-09-01 09:43:20+00:00,EMP12440,  nisha.kari14  ,It Support,Login Failed,otp,,,DEV97008,,Y,invalid credentials,63.0,,LPT-12440,,login_failed
IAM00017586,2026-08-06 03:33:41+00:00,EMP11522,gunbir_rajagopal8,Legal,SSO_SUCCESS,PASSWORD,,lpt-11522,DEV69885,,True,,65.0,Punjab,LPT-11522,,login_success
IAM00016062,,EMP11667,INAYA.NAGY54,Finance,AUTH_SUCCESS,OTP,192.168.230.173,WS-11667,DEV35168,SID941663,True,,92.0,India,WS-11667,SID941663,login_success
IAM00004612,2026-09-07 14:31:21+00:00,EMP12416,harish.bhatia99,Legal,Login Success,mfa,,LPT-12416.corp.local,DEV87517,SID345054,no,,49.0,IN,LPT-12416,SID345054,other
IAM00019269,2026-08-14 00:00:00+00:00,EMP12738,devika.bhargava75,Procurement Team,FAILED_LOGIN,certificate,,VDR-12738,DEV90702,SID116730,False,timeout,15.0,Punjab,VDR-12738,SID116730,login_failed
IAM00006678,,EMP11178,MASON.GOYAL5,Purchase,Login Success,MFA,172.16.216.163,LPT-11178,,SID570726,False,,,DL,LPT-11178,SID570726,other
IAM00008692,2026-09-05 00:54:23+00:00,EMP11171,SHRAVYA.KHALSA89,Sales,Login Failed,PASSWORD,10.51.154.0,WS-11171,DEV10375,,no,WRONG PASSWORD,7.0,ind,WS-11171,,login_failed
IAM00012625,2026-08-14 06:33:07+00:00,EMP10194,AYUSH.DUA87,R&D,failed logon,Certificate,,LPT-10194,,SID779953,True,NA,88.0,Punjab,LPT-10194,SID779953,login_failed
IAM00005540,2026-09-08 22:31:45+00:00,EMP10131,arya.ratta28,Sales,Login Success,MFA,,lpt-10131,DEV88116,SID121856,Y,,100.0,Delhi,LPT-10131,SID121856,other
IAM00009142,2026-08-12 23:13:21+00:00,EMP10150,  matthew.chatterjee86  ,Marketing Dept,FAILED_LOGIN,biometric,108.70.253.189,WS-10150.corp.local,,,False,bad token,70.0,,WS-10150,,login_failed
IAM00013641,2026-08-28 03:26:05+00:00,EMP11774,oliver.gokhale61,Call Center,success_login,sso,,,DEV87274,SID650391,False,,78.0,DL,VDR-11774,SID650391,login_success
IAM00002071,2026-08-04 06:29:00+00:00,EMP11787,lajita.buch96,Legal Dept,ACCOUNT_UNLOCK,MFA,172.16.234.32,vdr-11787,DEV84261,,False,NA,33.0,Delhi,VDR-11787,,other
IAM00019163,2026-08-30 18:21:08+00:00,EMP10905,widisha.garg62,Finance,success_login,BIOMETRIC,,LPT-10905,DEV89396,SID989566,True,,3.0,Maharashtra,LPT-10905,SID989566,login_success
IAM00012012,2026-08-10 06:58:53+00:00,EMP10862,gauri.nagi49,Fin,LOGON_SUCCESS,PASSWORD,192.168.213.46,LPT-10862,,SID860207,True,,90.0,ind,LPT-10862,SID860207,login_success
IAM00019317,2026-08-08 17:47:02+00:00,EMP10460,jatin.mangal83,Legal,LOGON_FAILURE,Certificate,73.109.29.150,LPT-10460,DEV20332,,no,MFA failed,73.0,IN,LPT-10460,,login_failed
IAM00011411,2026-08-06 14:57:15+00:00,EMP11987,madhav.samra18,Support,SSO_SUCCESS,OTP,172.16.250.235,WS-11987,,SID405792,True,,41.0,PB,WS-11987,SID405792,login_success
IAM00002352,2026-08-19 01:47:13+00:00,EMP12364,ria.yadav87,Sales,SESSION_TERMINATED,biometric,,LPT-12364,DEV20271,,True,,83.0,IN,LPT-12364,,other
IAM00001283,2026-08-07 16:57:00+00:00,EMP12412,william.swamy80,Finance,Successful Login,otp,209.153.143.150,VDR-12412,DEV96236,,True,NA,45.0,Maharashtra,VDR-12412,,login_success
IAM00004587,2026-08-27 02:36:03+00:00,EMP10846,PRATYUSH.BALAY57,Legal,Successful Login,password,,VDR-10846,DEV17330,SID732721,True,,100.0,UNKNOWN,VDR-10846,SID732721,login_success
IAM00015214,2026-08-13 13:04:15+00:00,EMP12192,raksha.narain66,Mkt,AUTH_SUCCESS,biometric,,WS-12192,DEV91539,,True,,100.0,DL,WS-12192,,login_success
IAM00010802,2026-08-17 07:14:42+00:00,EMP10010,jagvi.seth52,Marketing Dept,LOGIN_SUCCESS,Certificate,,VDR-10010.corp.local,NA,SID418198,True,,,Delhi,VDR-10010,SID418198,login_success
IAM00010034,2026-08-31 00:00:00+00:00,EMP10727,kabir.sampath9,Support,failed logon,biometric,,WS-10727,,SID636115,N,wrong_password,8.0,UNKNOWN,WS-10727,SID636115,login_failed
IAM00003055,2026-08-07 00:00:00+00:00,EMP10541,bhanumati.walla25,Rd,MFA_FAILED,SSO,209.12.113.137,LPT-10541,DEV44223,,False,,55.0,DL,LPT-10541,,mfa_failure
IAM00018495,2026-06-08 16:58:30+00:00,EMP10485,HARDIK.KURUVILLA24,Support,Login Failed,OTP,172.16.162.198,VDR-10485.corp.local,DEV30889,,no,account locked,68.0,Punjab,VDR-10485,,login_failed
IAM00018335,2026-08-31 00:00:00+00:00,EMP10823,kala.parikh22,R&D,Successful Login,OTP,172.16.126.19,,DEV60997,SID197665,True,,,Delhi,WS-10823,SID197665,login_success
IAM00019950,2026-09-04 00:00:00+00:00,EMP12141,darpan.keer78,Compliance,SSO_SUCCESS,mfa,172.16.127.135,VDR-12141,DEV59324,SID950955,True,,47.0,UNKNOWN,VDR-12141,SID950955,login_success
IAM00010084,2026-08-09 00:00:00+00:00,EMP11610,daksh.dhar53,Finance,Login Failed,mfa,,VDR-11610,DEV33506,,False,unknown user,90.0,Punjab,VDR-11610,,login_failed
IAM00017685,2026-09-09 05:52:20+00:00,EMP11515,yashoda.kalita15,Finance,LOGON_FAILURE,MFA,,WS-11515,DEV76787,SID902393,True,MFA failed,47.0,remote,WS-11515,SID902393,login_failed
IAM00015205,2026-08-16 19:22:58+00:00,EMP11411,zaid.raval52,Marketing,LOGON_FAILURE,OTP,,VDR_11411,DEV96424,,no,invalid credentials,71.0,,VDR-11411,,login_failed
IAM00002679,2026-08-31 11:38:28+00:00,EMP10291,upasna.krishnamurthy12,Fin,SSO_SUCCESS,otp,172.16.150.124,VDR-10291,,,yes,NA,20.0,,VDR-10291,,login_success
IAM00019343,2026-08-29 06:46:10+00:00,EMP11692,qarin_rau21,R&D,Login Success,PASSWORD,,LPT-11692,DEV18769,SID851048,False,NA,37.0,Delhi,LPT-11692,SID851048,other
IAM00013559,2026-08-16 15:33:00+00:00,EMP11005,xalak.gill58,Customer Care,AUTH_SUCCESS,mfa,,LPT-11005,DEV85695,,True,,26.0,remote,LPT-11005,,login_success
IAM00006375,,EMP10885,tara.dash81,Compliance,AUTH_SUCCESS,BIOMETRIC,,VDR-10885,DEV54793,SID505227,True,NA,45.0,IN,VDR-10885,SID505227,login_success
IAM00015566,2026-09-02 02:50:13+00:00,EMP11326,,Operations,AUTH_SUCCESS,PASSWORD,,LPT-11326,DEV48327,SID151954,False,NA,13.0,Delhi,LPT-11326,SID151954,login_success
IAM00008378,2026-08-11 06:00:46+00:00,EMP10958,azaan.sampath86,R&D,FAILED_LOGIN,mfa,,WS-10958,NA,SID-927825,True,OTP expired,69.0,IN,WS-10958,SID927825,login_failed
IAM00009474,2026-08-20 04:45:36+00:00,EMP11298,HARRISON.VARUGHESE13,Procurement,LOGON_FAILURE,SSO,192.168.188.231,VDR-11298,DEV46068,SID810413,False,,50.0,Delhi,VDR-11298,SID810413,login_failed
IAM00018261,2026-08-13 00:00:00+00:00,EMP12144,krishna.gala53,Mkt,Login Success,password,132.12.43.97,LPT-12144,,SID267480,True,,99.0,Maharashtra,LPT-12144,SID267480,other
IAM00001261,2026-08-23 18:45:00+00:00,EMP12144,,Marketing Dept,success_login,MFA,,LPT-12144,DEV10044,SID254452,N,,,remote,LPT-12144,SID254452,login_success
IAM00010820,2026-09-07 00:00:00+00:00,EMP12297,bhanumati.anand88,Mkt,Successful Login,PASSWORD,,LPT-12297,DEV39454,,True,,78.0,,LPT-12297,,login_success
IAM00002267,2026-08-11 03:46:00+00:00,EMP10730,,Sales Dept,PRIVILEGE_ESCALATION_REQUEST,password,97.152.188.241,WS-10730,DEV23994,,Y,,9.0,IN,WS-10730,,other
IAM00012183,2026-08-26 00:00:00+00:00,EMP10462,damyanti_barad71,Information Technology,invalid_credentials,biometric,,vdr-10462,,SID546005,False,timeout,5.0,,VDR-10462,SID546005,login_failed
IAM00000774,2026-12-08 18:36:21+00:00,EMP11892,sudiksha.patil75,HR,AUTH_FAILED,otp,109.219.71.66,VDR-11892,,SID-846465,False,bad token,35.0,DL,VDR-11892,SID846465,login_failed
IAM00012096,2026-08-13 13:53:49+00:00,EMP11453,AADI.SHARMA83,Sales Dept,Login Success,PASSWORD,68.217.37.191,LPT-11453,DEV15799,SID595436,True,,68.0,Punjab,LPT-11453,SID595436,other
IAM00012646,2026-08-16 07:27:26+00:00,EMP11744,avi.basak59,Accounts,Login Success,SSO,192.168.255.83,lpt-11744,DEV76127,SID829484,1,,59.0,,LPT-11744,SID829484,other
IAM00004094,2026-08-09 00:16:39+00:00,EMP10987,IRYA.RAVAL32,Finance,MFA_FAILED,BIOMETRIC,,,NA,SID-967950,False,,,DL,LPT-10987,SID967950,mfa_failure
IAM00004446,2026-09-05 13:40:27+00:00,EMP11298,harrison.varughese13,Procurement,AUTH_SUCCESS,biometric,,VDR-11298,DEV46068,SID952973,1,,83.0,DL,VDR-11298,SID952973,login_success
IAM00013424,2026-08-11 21:20:00+00:00,EMP11340,ranbir.tak34,Finance,success_login,certificate,172.16.90.119,lpt-11340,DEV67659,SID104499,True,,31.0,,LPT-11340,SID104499,login_success
IAM00006964,2026-09-06 23:10:00+00:00,EMP11147,yashodhara.minhas2,Call Center,invalid_credentials,SSO,172.16.237.93,vdr-11147,DEV78822,,False,invalid credentials,29.0,Punjab,VDR-11147,,login_failed
IAM00016509,,EMP11241,  bhavani.shetty89  ,IT,Login Success,SSO,,,DEV84379,SID183392,True,,49.0,UNKNOWN,WS-11241,SID183392,other
IAM00019986,2026-08-07 00:50:44+00:00,EMP11371,chanakya.sharaf74,Legal,PRIVILEGE_ESCALATION_REQUEST,Certificate,,LPT-11371,,,N,NA,47.0,Maharashtra,LPT-11371,,other
IAM00006029,2026-08-09 09:33:46+00:00,EMP10380,,Mkt,ACCOUNT_LOCK,biometric,,VDR_10380,NA,,False,NA,74.0,remote,VDR-10380,,other
IAM00012358,2026-08-27 19:49:28+00:00,EMP10567,upadhriti_krishnan99,Legal,failed logon,otp,172.16.31.73,lpt-10567,DEV23622,,False,OTP expired,84.0,Maharashtra,LPT-10567,,login_failed
IAM00017010,,EMP11968,ojasvi.keer69,Compliance,AUTH_FAILED,biometric,193.87.29.78,WS-11968,DEV92638,,Y,timeout,100.0,remote,WS-11968,,login_failed
IAM00006627,2026-08-13 06:24:06+00:00,EMP10138,SAMUEL.CHOUDHURY78,Legal,failed logon,certificate,192.168.227.96,VDR-10138,,,False,unknown user,11.0,Punjab,VDR-10138,,login_failed
IAM00003658,2026-08-07 19:06:45+00:00,EMP10320,hredhaan_tank29,Mkt,AUTH_SUCCESS,SSO,,LPT_10320,DEV80465,SID526105,True,,31.0,Delhi,LPT-10320,SID526105,login_success
IAM00010633,,EMP11661,rachana.badami21,Finance,Successful Login,otp,172.16.215.152,LPT-11661,DEV79770,SID815482,False,,,PB,LPT-11661,SID815482,login_success
IAM00009365,2026-08-14 06:07:00+00:00,EMP10337,lucky.balakrishnan2,Information Technology,LOGIN_FAILED,SSO,192.168.220.113,LPT-10337.corp.local,DEV65353,,True,timeout,18.0,ind,LPT-10337,,other
IAM00018120,2026-08-16 14:33:32+00:00,EMP11583,HEMANG.BANSAL35,Hr Dept,FAILED_LOGIN,BIOMETRIC,,VDR-11583,DEV84136,SID342476,False,unknown user,4.0,India,VDR-11583,SID342476,login_failed
IAM00000584,2026-08-15 21:32:24+00:00,EMP10715,  forum.vyas33  ,Procurement,Successful Login,password,172.16.55.126,VDR-10715,DEV41692,SID642606,True,,7.0,Punjab,VDR-10715,SID642606,login_success
IAM00016677,2026-08-07 22:46:19+00:00,EMP10408,akshay.sarraf2,Purchase,LOGON_SUCCESS,biometric,213.40.207.232,WS-10408,DEV24748,SID540333,True,NA,90.0,Punjab,WS-10408,SID540333,login_success
IAM00002342,2026-09-09 11:26:33+00:00,EMP11687,wridesh.karpe22,IT,success_login,MFA,,WS-11687,DEV70508,,no,NA,100.0,remote,WS-11687,,login_success
IAM00011789,2026-08-17 00:00:00+00:00,EMP11121,divya.narain73,Legal Dept,SSO_SUCCESS,PASSWORD,,VDR-11121,DEV77571,,True,NA,2.0,PB,VDR-11121,,login_success
IAM00010363,2026-01-08 15:07:44+00:00,EMP10655,eshana.bala7,Human Resource,MFA_FAILED,otp,,LPT-10655,DEV98092,,False,wrong_password,98.0,India,LPT-10655,,mfa_failure
IAM00008985,2026-08-06 13:04:16+00:00,EMP10734,jason.sangha69,Finance,PASSWORD_RESET,mfa,,,DEV14833,,True,,21.0,India,LPT-10734,,other
IAM00000307,2026-08-21 08:24:29+00:00,EMP12243,pratyush.thaman21,Business Sales,success_login,SSO,,VDR_12243,DEV11275,SID881944,True,NA,10.0,,VDR-12243,SID881944,login_success
IAM00019252,2026-08-08 03:32:00+00:00,EMP12224,  qushi.shenoy44  ,Legal Dept,FAILED_LOGIN,MFA,172.16.148.182,WS-12224,DEV32502,,False,account locked,89.0,Maharashtra,WS-12224,,login_failed
IAM00003922,2026-08-17 05:15:19+00:00,EMP10707,raksha.mahal36,Marketing Dept,LOGIN_SUCCESS,otp,192.168.27.61,ws-10707,DEV46073,SID264350,True,,100.0,Delhi,WS-10707,SID264350,login_success
IAM00010304,2026-08-27 00:00:00+00:00,EMP10662,watika.sant81,Human Resource,AUTH_FAILED,OTP,,VDR-10662,DEV64346,,True,timeout,90.0,remote,VDR-10662,,login_failed
IAM00002848,,EMP10267,rohan.swaminathan95,HR,invalid_credentials,otp,172.16.57.246,VDR-10267,DEV89220,,True,unknown user,92.0,ind,VDR-10267,,login_failed
IAM00014584,2026-08-14 00:00:00+00:00,EMP12315,LAKSH.SAMA59,Sales,LOGIN_FAILED,password,,lpt-12315,,SID802107,False,NA,44.0,Delhi,LPT-12315,SID802107,other
IAM00011407,2026-09-02 16:34:57+00:00,EMP11516,ria.batra56,Mktg,AUTH_SUCCESS,password,,WS-11516,DEV54883,SID138254,True,,85.0,PB,WS-11516,SID138254,login_success
IAM00018682,2026-09-06 01:51:21+00:00,EMP12606,,Finance,LOGIN_SUCCESS,certificate,172.16.162.244,WS-12606,DEV50763,SID742551,True,NA,11.0,IN,WS-12606,SID742551,login_success
IAM00009213,2026-08-08 20:02:45+00:00,EMP11948,kamya_ram56,Sales,SSO_SUCCESS,MFA,107.148.184.147,WS-11948,DEV20769,SID856089,False,,58.0,,WS-11948,SID856089,login_success
IAM00019849,2026-08-01 04:49:00+00:00,EMP12215,osha.butala17,Legal,success_login,otp,192.168.203.112,VDR-12215,NA,,Y,,3.0,Maharashtra,VDR-12215,,login_success
IAM00013330,2026-08-19 08:23:30+00:00,EMP10392,,Support,AUTH_SUCCESS,password,93.149.76.52,WS-10392,DEV85766,SID948004,True,,46.0,,WS-10392,SID948004,login_success
IAM00018815,2026-09-04 12:31:11+00:00,EMP11665,,HR,ACCOUNT_UNLOCK,PASSWORD,,VDR-11665,DEV49335,,True,NA,21.0,ind,VDR-11665,,other
IAM00005261,2026-08-24 16:34:27+00:00,EMP10089,brijesh.din81,Procurement,MFA_FAILED,SSO,,LPT-10089,DEV81376,,0,MFA failed,,,LPT-10089,,mfa_failure
IAM00009613,2026-08-30 09:30:48+00:00,EMP10990,DALBIR.REDDY82,Sales,invalid_credentials,sso,192.168.154.234,vdr-10990,DEV86981,,no,account locked,39.0,Maharashtra,VDR-10990,,login_failed
IAM00011589,2026-09-03 12:36:15+00:00,EMP12867,banjeet.singh7,Legal,LOGON_SUCCESS,sso,,LPT-12867,DEV43478,SID952998,True,,95.0,remote,LPT-12867,SID952998,login_success
IAM00001863,2026-08-09 09:37:00+00:00,EMP11583,  hemang.bansal35  ,HR,invalid_credentials,certificate,192.168.130.15,VDR-11583,DEV84136,SID919945,N,account locked,,Delhi,VDR-11583,SID919945,login_failed
IAM00001502,2026-09-05 19:03:54+00:00,EMP10696,george.krishnamurthy72,Legal,LOGIN_SUCCESS,Certificate,102.78.150.80,WS_10696,DEV30220,SID317657,yes,,0.0,,WS-10696,SID317657,login_success
IAM00007991,2026-08-27 11:45:00+00:00,EMP10844,saksham.vohra67,Purch,MFA_FAILED,OTP,192.168.37.210,WS-10844,DEV21829,,False,OTP expired,9.0,PB,WS-10844,,mfa_failure
IAM00007433,2026-08-10 00:18:53+00:00,EMP10322,  bakhshi.dora47  ,Customer Care,SSO_SUCCESS,Certificate,101.251.120.100,VDR-10322.corp.local,DEV67850,SID207379,True,,76.0,DL,VDR-10322,SID207379,login_success
IAM00009699,2026-09-04 19:54:54+00:00,EMP11577,yashodhara.sen16,Call Center,AUTH_FAILED,Certificate,196.113.212.178,LPT-11577,,,False,bad token,53.0,UNKNOWN,LPT-11577,,login_failed
IAM00014214,2026-08-25 04:32:00+00:00,EMP12537,girindra.peri83,HR,Login Success,MFA,172.16.25.119,WS-12537,DEV90756,,False,NA,,Delhi,WS-12537,,other
IAM00018876,2026-08-28 13:41:11+00:00,EMP10715,forum.vyas33,Purch,Login Success,Certificate,,VDR-10715,DEV41692,SID128853,Y,,,UNKNOWN,VDR-10715,SID128853,other
IAM00018471,2026-08-07 00:00:00+00:00,EMP10296,osha.kapur39,It Dept,LOGIN_FAILED,OTP,192.168.90.91,VDR-10296,DEV59792,,N,,97.0,,VDR-10296,,other
IAM00004422,2026-08-08 06:58:38+00:00,EMP10575,mahika.choudhary53,Customer Care,AUTH_FAILED,otp,,LPT-10575,DEV31400,,False,unknown user,89.0,PB,LPT-10575,,login_failed
IAM00006145,2026-08-27 00:00:00+00:00,EMP11622,  abhiram.issac85  ,Purch,Login Failed,mfa,,,,,0,NA,50.0,ind,VDR-11622,,login_failed
IAM00017583,2026-09-07 11:04:52+00:00,EMP11073,rachit.shanker56,It Dept,LOGIN_SUCCESS,sso,125.17.61.119,WS-11073,DEV46747,SID986009,True,,64.0,IN,WS-11073,SID986009,login_success
IAM00005973,2026-09-03 00:00:00+00:00,EMP10715,,Purch,SSO_SUCCESS,password,193.71.27.11,VDR-10715,,,True,,58.0,Maharashtra,VDR-10715,,login_success
IAM00016715,2026-08-14 02:40:04+00:00,EMP11023,aashi.raju60,R&D,SSO_SUCCESS,Certificate,192.168.39.16,LPT-11023,DEV81883,SID535940,True,,37.0,India,LPT-11023,SID535940,login_success
IAM00012009,2026-08-05 14:29:00+00:00,EMP12015,warhi.sarraf16,R&D,FAILED_LOGIN,MFA,192.168.231.210,,DEV62777,,False,unknown user,100.0,remote,LPT-12015,,login_failed
IAM00018844,2026-09-09 09:10:39+00:00,EMP10788,tarak.som54,Finance,failed logon,PASSWORD,115.33.61.148,VDR-10788,DEV84437,,False,OTP expired,69.0,,VDR-10788,,login_failed
IAM00007234,2026-09-02 00:00:00+00:00,EMP10656,daksh.pau74,Support,Login Failed,mfa,,VDR-10656.corp.local,DEV85886,SID391757,True,,86.0,UNKNOWN,VDR-10656,SID391757,login_failed
IAM00015374,2026-08-25 16:23:13+00:00,EMP11187,aarav.chakraborty53,Customer Care,SESSION_TERMINATED,Certificate,172.16.29.178,LPT-11187,DEV13104,,True,,100.0,PB,LPT-11187,,other
IAM00013321,2026-08-01 00:00:00+00:00,EMP11359,gaurika.patla96,HR,AUTH_FAILED,MFA,,LPT-11359,DEV66547,SID877214,False,NA,99.0,,LPT-11359,SID877214,login_failed
IAM00005316,2026-09-02 18:21:57+00:00,EMP12168,balendra.taneja17,Finance,LOGIN_FAILED,password,,VDR-12168.corp.local,NA,,False,OTP expired,7.0,Delhi,VDR-12168,,other
IAM00017403,,EMP10829,chaman.goda59,Legal,success_login,mfa,,ws-10829,DEV44946,SID326496,True,,32.0,UNKNOWN,WS-10829,SID326496,login_success
IAM00007734,2026-08-21 04:21:58+00:00,EMP10931,sanaya.chaudhary66,Support,SESSION_TERMINATED,Certificate,,LPT-10931,DEV69694,,False,,75.0,remote,LPT-10931,,other
IAM00011218,,EMP10517,rishi.tiwari28,Finance,PASSWORD_RESET,certificate,205.121.121.225,WS_10517,DEV88908,,False,NA,45.0,remote,WS-10517,,other
IAM00015644,,EMP10204,ZAITRA.CHERIAN56,Support,LOGIN_FAILED,OTP,,LPT-10204,DEV77908,,False,OTP expired,64.0,India,LPT-10204,,other
IAM00008924,,EMP11358,lavanya.pillai59,It Dept,SSO_SUCCESS,certificate,127.242.230.253,WS-11358,DEV44521,SID570663,True,NA,50.0,India,WS-11358,SID570663,login_success
IAM00011821,2026-09-09 07:17:47+00:00,EMP11225,TANAY.VISWANATHAN59,Ops Team,Login Success,sso,,VDR-11225,DEV39065,SID488940,True,NA,95.0,DL,VDR-11225,SID488940,other
IAM00007389,2026-08-18 09:02:28+00:00,EMP11827,aditya.krishnan20,Legal,invalid_credentials,otp,214.157.180.158,WS-11827,DEV37605,,no,bad token,42.0,ind,WS-11827,,login_failed
IAM00012375,2026-09-09 00:00:00+00:00,EMP10155,qabil.chanda52,Call Center,success_login,MFA,,WS-10155,DEV54500,SID100895,False,,33.0,UNKNOWN,WS-10155,SID100895,login_success
IAM00013713,2026-09-02 06:23:49+00:00,EMP12843,shivani.bhattacharyya1,People Team,AUTH_SUCCESS,PASSWORD,,LPT-12843,,SID897856,yes,,90.0,Punjab,LPT-12843,SID897856,login_success
IAM00002803,2026-09-02 20:48:23+00:00,EMP10589,yochana.patil46,Fin,AUTH_SUCCESS,Certificate,,LPT-10589,DEV26492,SID409674,True,,15.0,India,LPT-10589,SID409674,login_success
IAM00016907,2026-09-05 12:07:55+00:00,EMP10613,pavani.bansal82,Legal,Login Failed,biometric,192.168.44.29,VDR-10613,NA,,False,WRONG PASSWORD,43.0,UNKNOWN,VDR-10613,,login_failed
