log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country,hostname_norm,session_id_norm
FW000012712,2026-08-31 15:14:30+00:00,vdr-12332,,192.168.66.196,,1433.0,TCP,allow,25291501.0,10902373.0,SID146641,False,block_tor_exit,United States,VDR-12332,SID146641
FW000008247,2026-08-19 16:13:00+00:00,WS-12485,,27.83.77.5,135.0,,TCP,allow,27562499.0,13131.0,SID243553,False,MONITOR_DB_ACCESS,US,WS-12485,SID243553
FW000000964,2026-08-27 19:02:00+00:00,LPT-12968,172.16.15.101,172.16.115.38,8080.0,,6,allow,14.0,,SID567581,False,,Russia,LPT-12968,SID567581
FW000007503,,VDR-12241,,,,80.0,TCP,allow,14801864.0,20039988.0,SID262413,False,DENY_TELNET,,VDR-12241,SID262413
FW000007303,2026-09-04 17:16:38+00:00,VDR_12663,,,445.0,,UDP,allow,41.0,15385525.0,SID484169,False,block_tor_exit,RU,VDR-12663,SID484169
FW000007092,2026-08-01 22:14:05+00:00,VDR-12193,,192.168.60.222,443.0,445.0,6,allow,37555020.0,49.0,SID834550,True,ALLOW_INTERNAL_DNS,CN,VDR-12193,SID834550
FW000008452,,WS-10121,192.168.44.159,,53.0,25.0,UDP/17,allow,47708802.0,24436321.0,SID218063,False,,India,WS-10121,SID218063
FW000020068,2026-08-22 21:07:00+00:00,WS-10823,167.113.124.110,,445.0,,icmp,allow,47.0,20703902.0,,False,block_tor_exit,IN,WS-10823,
FW000007582,2026-08-08 02:55:00+00:00,LPT-11116.corp.local,192.168.98.115,172.16.208.26,,443.0,6,allow,11060232.0,7696316.0,,False,block_tor_exit,,LPT-11116,
FW000003661,2026-08-06 05:11:00+00:00,VDR-10799,,,,22.0,tcp,allow,843994.0,48049742.0,SID258813,False,allow_office_apps,ind,VDR-10799,SID258813
FW000024051,2026-08-18 00:00:00+00:00,,192.168.164.182,192.168.66.201,1433.0,,6,deny,23.0,1367237.0,SID872170,True,MONITOR_DB_ACCESS,IN,,SID872170
FW000012239,2026-08-12 12:20:13+00:00,WS-10385.corp.local,,,,53.0,17,allow,,39967522.0,,False,MONITOR_DB_ACCESS,,WS-10385,
FW000027153,2026-07-09 21:44:10+00:00,LPT-11409,192.168.203.26,,445.0,3306.0,17,allow,26111.0,40947998.0,SID550021,False,block_tor_exit,,LPT-11409,SID550021
FW000008219,2026-08-14 11:29:27+00:00,VDR-12148,,,443.0,135.0,17,allow,16258966.0,14034.0,SID594684,False,,,VDR-12148,SID594684
FW000024190,2026-08-30 00:00:00+00:00,WS-12760,,192.168.79.240,3389.0,,tcp,allow,,48448115.0,,True,allow_office_apps,RU,WS-12760,
FW000023103,2026-08-29 18:51:00+00:00,VDR-11665,,172.16.70.135,135.0,445.0,TCP/6,allow,7578161.0,39927748.0,,False,UNKNOWN,United States,VDR-11665,
FW000013358,2026-08-24 00:00:00+00:00,VDR-10474,50.15.44.117,192.168.63.167,135.0,25.0,tcp,allow,34.0,29548510.0,SID494300,True,MONITOR_DB_ACCESS,IN,VDR-10474,SID494300
FW000020756,2026-09-05 09:24:31+00:00,LPT-10985,172.16.9.67,,53.0,135.0,TCP,allow,,40438329.0,SID761805,False,,United States,LPT-10985,SID761805
FW000002901,2026-08-16 03:06:17+00:00,VDR-11748,34.204.57.120,,25.0,443.0,TCP/6,allow,46.0,6322007.0,SID946967,False,ALLOW_INTERNAL_DNS,,VDR-11748,SID946967
FW000019208,2026-08-27 08:41:15+00:00,VDR-12178,158.168.166.204,65.79.70.79,,3306.0,17,allow,14966436.0,17368326.0,SID308106,False,,ind,VDR-12178,SID308106
FW000007975,2026-08-28 15:53:21+00:00,WS-10727,69.172.25.176,109.71.166.71,,8443.0,UDP,allow,18.0,,,False,ALLOW_INTERNAL_DNS,China,WS-10727,
FW000007987,2026-08-02 14:10:33+00:00,WS-11671,85.193.151.184,,,3306.0,TCP,allow,24726536.0,9346851.0,SID221221,False,ALLOW_INTERNAL_DNS,,WS-11671,SID221221
FW000022061,2026-08-27 17:18:53+00:00,VDR-10886,128.23.244.122,,,53.0,6,allow,20738015.0,7644.0,SID711536,False,,,VDR-10886,SID711536
FW000013822,,WS-11154,180.190.89.65,,3389.0,1433.0,TCP,allow,33511096.0,19147666.0,sid791263,False,,Russia,WS-11154,SID791263
FW000026690,2026-09-04 08:55:33+00:00,LPT-10112,,172.16.115.73,8443.0,80.0,TCP/6,allow,,30.0,,False,MONITOR_DB_ACCESS,,LPT-10112,
FW000013821,2026-08-04 14:47:00+00:00,LPT_10372,192.168.197.123,,,8080.0,tcp,allow,39467265.0,22559350.0,sid444692,False,,ind,LPT-10372,SID444692
FW000009160,2026-08-17 08:03:10+00:00,WS-11791,,172.16.50.154,80.0,135.0,tcp,allow,29773711.0,2.0,SID786339,False,MONITOR_DB_ACCESS,ind,WS-11791,SID786339
FW000007509,,lpt-12046,,192.168.21.124,8443.0,22.0,TCP,allow,,42373.0,SID290478,True,DENY_TELNET,US,LPT-12046,SID290478
FW000008142,,WS-11529,170.94.110.251,26.207.54.62,1433.0,445.0,6,allow,16953691.0,27954757.0,SID-659479,False,block_tor_exit,unknown,WS-11529,SID659479
FW000008058,2026-09-01 00:00:00+00:00,WS_12827,,,1433.0,445.0,6,allow,36.0,20.0,SID961081,False,ALLOW_WEB,,WS-12827,SID961081
FW000015222,2026-08-27 19:47:00+00:00,WS-11289,172.16.181.51,172.16.80.72,445.0,135.0,tcp,allow,21853708.0,26101858.0,SID186591,False,UNKNOWN,CN,WS-11289,SID186591
FW000027231,2026-08-10 09:24:15+00:00,LPT-10957,192.168.53.129,192.168.143.28,53.0,25.0,TCP,allow,40525169.0,13015152.0,SID320889,False,ALLOW_INTERNAL_DNS,ind,LPT-10957,SID320889
FW000002677,,VDR-10514,172.16.218.246,,25.0,3306.0,6,allow,9789965.0,49.0,SID361295,False,ALLOW_WEB,RU,VDR-10514,SID361295
FW000027270,2026-08-08 18:44:53+00:00,LPT-12507,,72.164.78.65,,,6,deny,39920295.0,19866055.0,SID862804,False,,US,LPT-12507,SID862804
FW000014931,2026-09-02 18:54:01+00:00,WS-10812,192.168.166.32,75.148.125.159,80.0,,TCP/6,allow,35255729.0,35353718.0,SID853402,False,allow_office_apps,Russia,WS-10812,SID853402
FW000016774,2026-08-22 12:48:41+00:00,LPT-11569,104.137.41.176,85.185.5.173,22.0,80.0,tcp,allow,3749108.0,46926749.0,SID946280,False,block_tor_exit,US,LPT-11569,SID946280
FW000029331,2026-10-08 03:28:28+00:00,VDR-12500,,,,3389.0,TCP/6,allow,19729438.0,47.0,SID770218,False,ALLOW_INTERNAL_DNS,ind,VDR-12500,SID770218
FW000020386,2026-08-29 16:05:31+00:00,VDR-11066,172.16.125.106,192.168.174.128,8080.0,80.0,TCP/6,allow,3517223.0,7.0,,False,,India,VDR-11066,
FW000010060,,lpt-10789,,78.53.147.12,,443.0,6,deny,36655887.0,48077310.0,SID116845,False,allow_office_apps,IN,LPT-10789,SID116845
FW000018042,2026-08-26 22:23:21+00:00,LPT-11693,197.251.213.80,192.168.166.217,135.0,22.0,UDP/17,allow,18.0,16010091.0,SID891082,False,ALLOW_INTERNAL_DNS,US,LPT-11693,SID891082
FW000018693,,LPT-10130,,172.16.125.245,,,6,allow,15766452.0,39556703.0,SID151638,False,ALLOW_INTERNAL_DNS,unknown,LPT-10130,SID151638
FW000012355,,VDR-10601,90.154.8.97,,8443.0,8443.0,TCP/6,allow,15008190.0,28.0,,False,DENY_TELNET,China,VDR-10601,
FW000015889,2026-08-02 15:30:06+00:00,LPT-12838,,10.148.82.0,3389.0,,TCP,deny,,9213574.0,SID711335,False,,unknown,LPT-12838,SID711335
FW000022246,2026-08-24 08:12:19+00:00,,172.16.133.200,172.16.14.70,,8443.0,TCP,deny,28481857.0,41128090.0,SID767172,False,ALLOW_INTERNAL_DNS,IN,,SID767172
FW000002565,2026-08-01 11:18:13+00:00,vdr-12557,179.194.127.238,192.168.82.53,445.0,53.0,6,allow,16645776.0,27220078.0,SID515626,False,DENY_TELNET,RU,VDR-12557,SID515626
FW000018534,2026-08-20 00:00:00+00:00,VDR-12209.corp.local,,,,8443.0,tcp,allow,27.0,,SID717014,False,UNKNOWN,CN,VDR-12209,SID717014
FW000027292,2026-08-13 09:03:01+00:00,VDR-11804,124.101.106.73,,,1433.0,TCP,allow,10.0,45718043.0,,False,ALLOW_INTERNAL_DNS,China,VDR-11804,
FW000021040,,ws-11113,,,,,TCP/6,allow,16.0,,,True,,RU,WS-11113,
FW000002648,2026-09-09 02:09:12+00:00,vdr-10864,,,443.0,22.0,TCP,allow,21560133.0,34583760.0,SID914488,False,BLOCK_EXTERNAL_RDP,India,VDR-10864,SID914488
FW000016729,2026-08-05 17:22:19+00:00,VDR-12928,,23.9.23.88,53.0,,TCP/6,deny,49.0,27492610.0,SID412458,False,ALLOW_INTERNAL_DNS,Russia,VDR-12928,SID412458
FW000025295,2026-08-01 05:58:30+00:00,lpt-10431,172.16.176.152,172.16.90.156,22.0,445.0,TCP/6,allow,19991933.0,30145780.0,SID175815,False,DENY_TELNET,China,LPT-10431,SID175815
FW000025046,2026-08-25 03:04:12+00:00,VDR-11606,,,80.0,80.0,TCP,allow,21.0,39033291.0,,False,,,VDR-11606,
FW000023837,2026-08-25 10:19:37+00:00,VDR_10035,172.16.230.92,172.16.57.77,,22.0,TCP/6,allow,27.0,31341490.0,SID712195,False,allow_office_apps,China,VDR-10035,SID712195
FW000006353,2026-08-17 21:13:30+00:00,LPT-10001,,,25.0,1433.0,TCP,deny,46596443.0,6564286.0,SID286985,False,allow_office_apps,CN,LPT-10001,SID286985
FW000016700,2026-08-23 00:00:00+00:00,WS-10149,172.16.102.79,31.65.96.54,,80.0,UDP/17,allow,35689098.0,11781629.0,SID768212,False,allow_office_apps,RU,WS-10149,SID768212
FW000024731,2026-08-26 09:34:56+00:00,WS-11410,,,,25.0,TCP,deny,46144411.0,37364878.0,SID789573,False,UNKNOWN,US,WS-11410,SID789573
FW000007262,2026-08-01 03:17:14+00:00,VDR-11056,31.181.57.218,64.18.20.252,80.0,8443.0,tcp,allow,41610831.0,7.0,SID230951,False,,RU,VDR-11056,SID230951
FW000012909,2026-08-09 18:16:45+00:00,VDR-12279,10.151.47.0,,1433.0,22.0,TCP/6,allow,29090819.0,9729019.0,SID605994,False,UNKNOWN,United States,VDR-12279,SID605994
FW000011716,2026-09-09 00:00:00+00:00,WS-12724,16.55.71.54,86.169.51.85,,135.0,6,deny,3277644.0,30219759.0,,False,allow_office_apps,,WS-12724,
FW000017690,2026-08-25 09:08:30+00:00,VDR-10093,192.168.161.170,,,3306.0,tcp,allow,46785119.0,17.0,SID236918,False,UNKNOWN,US,VDR-10093,SID236918
FW000024092,2026-09-06 00:00:00+00:00,VDR-12554,,172.16.52.211,445.0,3389.0,TCP,deny,8439.0,21.0,SID145965,True,BLOCK_EXTERNAL_RDP,China,VDR-12554,SID145965
FW000028975,,LPT_11321,,,3389.0,53.0,TCP/6,allow,44457763.0,24145449.0,SID467051,False,block_tor_exit,,LPT-11321,SID467051
FW000025410,2026-09-09 10:13:00+00:00,LPT-12722.corp.local,,192.168.32.181,80.0,443.0,TCP/6,allow,10.0,27.0,sid595998,False,ALLOW_INTERNAL_DNS,United States,LPT-12722,SID595998
FW000022428,2026-08-07 17:28:37+00:00,VDR-11495,,,445.0,22.0,TCP/6,deny,32.0,47154580.0,,False,MONITOR_DB_ACCESS,unknown,VDR-11495,
FW000028596,2026-08-12 17:28:20+00:00,WS-10625,,192.168.25.81,8443.0,53.0,6,allow,8044021.0,40504730.0,SID674789,False,UNKNOWN,,WS-10625,SID674789
FW000000665,2026-08-21 14:23:05+00:00,LPT-12551,192.168.239.125,172.16.208.26,8443.0,135.0,17,allow,49685023.0,1.0,SID901904,False,block_tor_exit,unknown,LPT-12551,SID901904
FW000026950,,LPT-12078,,,,80.0,TCP/6,allow,25352967.0,35.0,sid853177,False,UNKNOWN,IN,LPT-12078,SID853177
FW000021472,2026-08-30 19:02:55+00:00,LPT-10026,61.240.251.232,121.255.41.64,,8443.0,TCP/6,allow,25864.0,42792299.0,SID555568,False,BLOCK_EXTERNAL_RDP,unknown,LPT-10026,SID555568
FW000002154,,WS-11026,192.168.29.63,221.54.32.135,8443.0,,TCP/6,allow,27.0,,sid451419,False,DENY_TELNET,ind,WS-11026,SID451419
FW000003269,2026-09-06 20:47:00+00:00,WS-11406,173.237.165.8,,,1433.0,TCP,deny,37.0,29145423.0,SID357052,False,,US,WS-11406,SID357052
FW000011360,2026-03-09 14:27:38+00:00,WS-10442,,,,,6,allow,,28735199.0,SID794343,False,MONITOR_DB_ACCESS,ind,WS-10442,SID794343
FW000027195,2026-08-11 23:31:00+00:00,,,,53.0,8080.0,TCP,allow,27646295.0,36380615.0,SID399325,False,,Russia,,SID399325
FW000021902,2026-08-16 00:00:00+00:00,VDR_12610,194.112.49.222,192.168.177.239,53.0,53.0,TCP/6,allow,8051291.0,12100972.0,SID177528,False,MONITOR_DB_ACCESS,US,VDR-12610,SID177528
FW000025545,2026-08-16 21:36:25+00:00,VDR-12797,192.168.129.148,,443.0,,TCP,deny,38.0,,SID537818,False,,unknown,VDR-12797,SID537818
FW000018205,2026-08-03 20:34:15+00:00,VDR-10929,192.168.71.194,69.117.27.245,8080.0,22.0,TCP,allow,5.0,6185980.0,SID924319,False,UNKNOWN,unknown,VDR-10929,SID924319
FW000023897,2026-08-22 04:00:14+00:00,WS-10368,,42.80.118.62,,,17,allow,5287269.0,40340929.0,SID-201439,False,UNKNOWN,US,WS-10368,SID201439
FW000014078,2026-08-28 04:28:24+00:00,WS-10476,172.16.242.106,80.53.211.108,8080.0,,6,deny,42491222.0,37783553.0,SID428471,False,,United States,WS-10476,SID428471
FW000026303,2026-09-01 20:48:59+00:00,WS-11143,,,8080.0,8443.0,UDP/17,allow,3.0,1192781.0,,False,ALLOW_INTERNAL_DNS,,WS-11143,
FW000028106,2026-08-06 01:30:43+00:00,WS-12988,,172.16.175.83,8080.0,443.0,TCP,allow,,39132440.0,SID-317073,False,UNKNOWN,United States,WS-12988,SID317073
FW000005713,2026-08-26 00:27:10+00:00,,,123.207.3.143,135.0,8080.0,tcp,allow,5915527.0,,SID713486,False,block_tor_exit,unknown,,SID713486
FW000009184,,WS_10370,,,53.0,135.0,TCP/6,allow,2492882.0,6844385.0,SID650139,True,ALLOW_WEB,Russia,WS-10370,SID650139
FW000014602,2026-08-06 01:21:31+00:00,WS-11077,29.209.69.229,,80.0,445.0,ICMP,allow,23.0,30923260.0,SID485748,True,,India,WS-11077,SID485748
FW000007782,,ws-11442,,38.143.143.246,8443.0,,6,deny,25.0,40882.0,sid465888,False,UNKNOWN,United States,WS-11442,SID465888
FW000008022,2026-08-07 10:10:52+00:00,WS-12118,192.168.150.127,192.168.179.95,53.0,8080.0,tcp,allow,41945463.0,45198999.0,SID886201,True,ALLOW_WEB,IN,WS-12118,SID886201
FW000009223,2026-08-13 00:06:22+00:00,LPT-10751,143.172.0.61,172.16.23.90,,1433.0,6,allow,46227675.0,20528095.0,SID688218,False,BLOCK_EXTERNAL_RDP,ind,LPT-10751,SID688218
FW000022568,2026-08-11 15:22:17+00:00,LPT-11981,192.168.130.160,66.86.201.204,3306.0,1433.0,6,allow,36373624.0,26465995.0,SID391598,False,UNKNOWN,,LPT-11981,SID391598
FW000011451,2026-08-20 18:29:50+00:00,LPT-11907,,,443.0,25.0,TCP/6,allow,4.0,44768208.0,SID502368,False,,,LPT-11907,SID502368
FW000001451,2026-08-13 06:38:00+00:00,WS-12341.corp.local,48.102.183.213,200.62.226.82,22.0,25.0,TCP,allow,27910351.0,44823.0,SID138107,False,MONITOR_DB_ACCESS,ind,WS-12341,SID138107
FW000011877,2026-08-07 12:53:29+00:00,LPT_12530,,,25.0,3389.0,TCP,deny,45.0,29929.0,,True,ALLOW_INTERNAL_DNS,US,LPT-12530,
FW000026747,2026-08-24 11:20:46+00:00,LPT-10372,187.165.1.153,,8080.0,3306.0,TCP/6,allow,18705106.0,37725699.0,SID800650,False,,,LPT-10372,SID800650
FW000015810,2026-08-28 08:33:29+00:00,WS_11329,80.39.180.138,147.181.207.109,135.0,25.0,TCP/6,allow,45642321.0,23671.0,,False,UNKNOWN,US,WS-11329,
FW000007406,2026-08-14 01:14:00+00:00,vdr-11206,,221.202.182.53,,443.0,udp,allow,45.0,40508.0,,False,DENY_TELNET,United States,VDR-11206,
FW000012681,2026-08-10 22:25:58+00:00,WS-10408,,172.16.192.25,3389.0,8080.0,ping,allow,13147877.0,37418946.0,SID477316,False,ALLOW_WEB,unknown,WS-10408,SID477316
FW000015336,2026-09-08 16:50:59+00:00,VDR-12335,,,3306.0,3306.0,6,allow,40.0,43.0,SID522169,False,DENY_TELNET,CN,VDR-12335,SID522169
FW000018127,,VDR-11292,192.168.52.64,,22.0,135.0,tcp,allow,28248476.0,42992694.0,SID550669,False,DENY_TELNET,Russia,VDR-11292,SID550669
FW000027464,2026-08-14 21:54:00+00:00,VDR-12825,192.168.201.27,,,3306.0,UDP/17,allow,21.0,29747.0,SID-115565,True,block_tor_exit,CN,VDR-12825,SID115565
FW000013578,2026-08-08 04:42:43+00:00,VDR-10930,172.16.214.164,79.6.137.247,8443.0,53.0,TCP,allow,,43042576.0,,False,allow_office_apps,,VDR-10930,
FW000009481,,ws-10070,192.168.141.236,172.16.233.128,,443.0,tcp,allow,42.0,29122241.0,SID668390,False,UNKNOWN,,WS-10070,SID668390
FW000016417,,LPT-12954,192.168.2.204,172.16.159.141,80.0,3389.0,TCP/6,allow,10976408.0,29.0,SID618580,False,block_tor_exit,ind,LPT-12954,SID618580
FW000016184,2026-08-01 03:29:48+00:00,WS-10389,,58.61.61.149,,,UDP,allow,15636736.0,33.0,SID845040,False,ALLOW_INTERNAL_DNS,,WS-10389,SID845040
FW000009415,,VDR-12284,192.168.109.140,192.168.25.237,,443.0,TCP/6,allow,25552115.0,40.0,sid658504,False,,,VDR-12284,SID658504
FW000020906,2026-08-04 12:03:56+00:00,WS-12720,141.66.148.118,172.16.232.170,25.0,22.0,6,allow,24350566.0,42.0,SID589007,False,MONITOR_DB_ACCESS,China,WS-12720,SID589007
FW000009173,2026-08-21 23:44:00+00:00,LPT-11674,,172.16.5.193,135.0,445.0,tcp,allow,26.0,41555844.0,SID537898,False,ALLOW_INTERNAL_DNS,United States,LPT-11674,SID537898
FW000013291,2026-08-28 06:43:20+00:00,WS-12101,38.101.220.7,,443.0,,udp,allow,12158744.0,43847.0,SID-202151,False,allow_office_apps,unknown,WS-12101,SID202151
FW000004221,2026-08-19 00:00:00+00:00,WS-11063,83.225.193.80,192.168.59.45,53.0,3306.0,tcp,allow,18564908.0,29902305.0,SID846585,False,,CN,WS-11063,SID846585
FW000000853,2026-08-11 19:20:00+00:00,VDR-11272.corp.local,121.48.101.128,10.186.136.0,,80.0,TCP/6,allow,41194216.0,35.0,SID333774,False,DENY_TELNET,Russia,VDR-11272,SID333774
FW000025159,2026-08-28 00:00:00+00:00,WS-10554,,115.170.96.217,3389.0,445.0,tcp,allow,41807813.0,9470181.0,SID234780,False,block_tor_exit,India,WS-10554,SID234780
FW000026146,2026-08-05 18:48:00+00:00,VDR-12978,172.16.13.88,,53.0,8080.0,ping,allow,,17678440.0,SID-700878,False,,RU,VDR-12978,SID700878
FW000026669,2026-08-31 12:27:31+00:00,WS-11464,,,8080.0,80.0,TCP/6,deny,1334124.0,21543012.0,SID931221,False,ALLOW_INTERNAL_DNS,US,WS-11464,SID931221
FW000017673,2026-09-06 06:31:59+00:00,ws-10594,,,,1433.0,UDP,allow,26.0,24341.0,SID776601,False,allow_office_apps,IN,WS-10594,SID776601
FW000028824,2026-08-16 03:20:16+00:00,VDR-12489,172.16.131.173,10.180.218.0,3389.0,,tcp,allow,,14441720.0,SID363790,False,block_tor_exit,,VDR-12489,SID363790
FW000028498,2026-08-06 05:28:49+00:00,LPT-11615,,216.33.27.72,,1433.0,udp,deny,10709143.0,3971895.0,SID671551,False,,,LPT-11615,SID671551
FW000016745,2026-09-03 21:22:53+00:00,LPT-12253.corp.local,172.16.56.42,,8443.0,22.0,TCP/6,allow,15509843.0,9.0,SID722773,False,block_tor_exit,CN,LPT-12253,SID722773
FW000019409,,LPT-10511,,,443.0,22.0,tcp,allow,31011161.0,,SID496915,True,BLOCK_EXTERNAL_RDP,RU,LPT-10511,SID496915
FW000008195,2026-08-20 13:51:30+00:00,WS-12018,,189.149.193.171,,,udp,allow,13119586.0,20306589.0,SID345917,False,UNKNOWN,ind,WS-12018,SID345917
FW000024241,2026-08-24 17:00:11+00:00,lpt-10811,,172.16.28.13,3306.0,,6,allow,11679813.0,26927.0,,True,,CN,LPT-10811,
FW000024422,2026-08-20 05:35:50+00:00,LPT-11528,,220.137.237.201,,,UDP,allow,26213001.0,4109817.0,SID-526954,False,block_tor_exit,China,LPT-11528,SID526954
FW000004485,2026-08-22 00:00:00+00:00,LPT-12070,213.15.83.253,,445.0,80.0,udp,allow,10422960.0,35751.0,SID684740,False,block_tor_exit,CN,LPT-12070,SID684740
FW000005909,2026-08-06 23:13:00+00:00,,,,25.0,,udp,allow,,11533979.0,,False,BLOCK_EXTERNAL_RDP,China,,
FW000006881,2026-08-03 13:03:11+00:00,ws-11953,172.16.244.28,139.83.253.57,22.0,,TCP,deny,4285455.0,19488842.0,SID637918,False,UNKNOWN,RU,WS-11953,SID637918
FW000002384,2026-09-01 19:28:00+00:00,LPT_10176,172.16.9.48,,,53.0,17,deny,1.0,48118878.0,SID664596,False,DENY_TELNET,United States,LPT-10176,SID664596
FW000008880,2026-09-01 21:34:13+00:00,WS-10806,,,443.0,1433.0,tcp,allow,,25832574.0,SID799004,False,MONITOR_DB_ACCESS,CN,WS-10806,SID799004
FW000028311,2026-08-29 23:51:00+00:00,VDR-12579,172.80.201.212,,8080.0,8080.0,17,deny,30442394.0,3837274.0,SID311966,False,,ind,VDR-12579,SID311966
FW000026519,2026-08-19 08:52:41+00:00,VDR-12237,,,,22.0,tcp,allow,19654146.0,,,True,UNKNOWN,Russia,VDR-12237,
FW000012931,2026-08-09 00:00:00+00:00,WS-12642,172.16.243.59,,8080.0,3389.0,UDP,allow,19282003.0,24.0,SID753880,False,allow_office_apps,unknown,WS-12642,SID753880
FW000002586,2026-01-09 02:04:45+00:00,VDR-10458,172.16.166.239,172.16.12.231,8443.0,8443.0,tcp,allow,49228025.0,,,False,BLOCK_EXTERNAL_RDP,,VDR-10458,
FW000001013,2026-08-01 21:02:23+00:00,VDR-11165,,172.16.169.230,53.0,3306.0,TCP,allow,30287289.0,12140559.0,SID726531,True,UNKNOWN,CN,VDR-11165,SID726531
FW000016405,2026-08-25 15:39:27+00:00,WS-12812.corp.local,,,25.0,3389.0,6,allow,37347076.0,44207191.0,SID484432,False,BLOCK_EXTERNAL_RDP,ind,WS-12812,SID484432
FW000005202,,LPT-11573,,164.2.80.29,,3389.0,6,allow,47321137.0,6901362.0,SID406386,False,MONITOR_DB_ACCESS,United States,LPT-11573,SID406386
FW000000313,2026-08-19 09:20:00+00:00,LPT-10593,,,3306.0,53.0,TCP,allow,30.0,39497169.0,SID957425,False,DENY_TELNET,ind,LPT-10593,SID957425
FW000019461,,LPT-10989,192.168.243.166,37.150.183.118,80.0,,17,allow,40.0,34657958.0,SID592092,False,DENY_TELNET,RU,LPT-10989,SID592092
FW000018069,2026-08-01 07:06:34+00:00,ws-10236,,,,25.0,tcp,deny,47057860.0,5997826.0,,False,MONITOR_DB_ACCESS,India,WS-10236,
FW000018686,2026-08-25 15:47:00+00:00,lpt-12871,172.16.152.197,192.168.206.218,,135.0,tcp,allow,38.0,4273987.0,SID-230960,False,,US,LPT-12871,SID230960
FW000018610,2026-08-06 20:09:28+00:00,WS-10506.corp.local,,,80.0,135.0,TCP,allow,43656514.0,29472765.0,SID358297,False,DENY_TELNET,China,WS-10506,SID358297
FW000018961,2026-08-28 04:28:46+00:00,lpt-12010,,,135.0,22.0,UDP,allow,48699.0,48783707.0,SID-226011,False,ALLOW_WEB,India,LPT-12010,SID226011
FW000000475,2026-08-14 15:31:00+00:00,VDR-10108,130.122.235.44,,,,UDP,deny,,,SID262580,True,allow_office_apps,US,VDR-10108,SID262580
FW000016986,2026-09-08 13:52:22+00:00,LPT-10657,,56.186.26.200,25.0,443.0,udp,allow,20814915.0,24459036.0,,False,ALLOW_WEB,ind,LPT-10657,
FW000027558,2026-08-21 19:08:29+00:00,WS-11876.corp.local,172.16.218.178,42.7.157.88,8443.0,53.0,17,deny,11077.0,46069820.0,SID463020,False,allow_office_apps,India,WS-11876,SID463020
FW000017605,,VDR_10491,192.168.126.5,172.16.60.251,135.0,135.0,TCP/6,allow,47861217.0,15514919.0,SID923871,False,ALLOW_WEB,RU,VDR-10491,SID923871
FW000008185,2026-09-04 02:53:00+00:00,WS-11393,172.16.151.140,,,3389.0,6,allow,46083237.0,21.0,SID653558,False,UNKNOWN,US,WS-11393,SID653558
FW000005156,2026-01-08 00:54:07+00:00,,172.16.138.75,192.168.8.178,8443.0,80.0,TCP/6,allow,42278556.0,0.0,SID185175,False,,US,,SID185175
FW000021146,2026-09-05 23:28:28+00:00,LPT-10194,,170.144.244.157,3389.0,53.0,TCP,allow,861951.0,18638699.0,,False,,Russia,LPT-10194,
FW000014898,2026-08-19 17:35:16+00:00,WS-10505,35.74.81.64,74.79.45.183,3389.0,,udp,allow,44363.0,3195338.0,SID937167,True,,,WS-10505,SID937167
FW000027802,2026-08-09 00:36:12+00:00,WS-12595,54.41.202.19,,443.0,53.0,TCP,allow,17.0,25.0,SID694257,False,MONITOR_DB_ACCESS,,WS-12595,SID694257
FW000019247,2026-08-02 00:00:00+00:00,VDR-12352.corp.local,,125.212.132.188,53.0,22.0,UDP/17,allow,46462208.0,40.0,SID205573,False,MONITOR_DB_ACCESS,,VDR-12352,SID205573
FW000000776,,VDR-10723,,,,25.0,udp,allow,11806510.0,12.0,,False,DENY_TELNET,IN,VDR-10723,
FW000020648,2026-08-19 04:00:24+00:00,VDR-12233,,92.217.110.249,25.0,8080.0,6,deny,39060860.0,8711.0,SID225677,False,BLOCK_EXTERNAL_RDP,CN,VDR-12233,SID225677
FW000012458,2026-08-17 06:17:28+00:00,WS_10979,,192.168.194.38,,,6,allow,45.0,35.0,SID422340,False,ALLOW_WEB,India,WS-10979,SID422340
FW000011005,2026-08-09 12:58:27+00:00,VDR-10598,192.168.196.86,,53.0,80.0,TCP/6,allow,,23209888.0,SID608919,False,BLOCK_EXTERNAL_RDP,,VDR-10598,SID608919
FW000018125,2026-09-05 00:00:00+00:00,LPT-10094,,192.168.205.4,80.0,135.0,UDP/17,allow,30482183.0,34.0,SID801893,False,BLOCK_EXTERNAL_RDP,US,LPT-10094,SID801893
FW000011604,2026-08-21 00:00:00+00:00,lpt-10424,80.165.122.26,,443.0,3389.0,udp,deny,34.0,34.0,,False,allow_office_apps,,LPT-10424,
FW000026468,2026-08-05 19:52:50+00:00,vdr-10387,172.16.35.202,192.168.14.180,8080.0,443.0,TCP/6,allow,26334010.0,28105770.0,,False,,US,VDR-10387,
FW000006917,,VDR-11433,202.62.166.19,,1433.0,53.0,UDP,allow,,476257.0,SID504673,False,,unknown,VDR-11433,SID504673
FW000012831,2026-09-03 12:21:11+00:00,LPT-11480,202.158.205.157,172.16.81.118,,3389.0,tcp,allow,9257301.0,33339373.0,,False,DENY_TELNET,RU,LPT-11480,
